1.632000000000000000e+03 1.472000000000000171e+02
1.752000000000000000e+03 2.480000000000000000e+02
1.904000000000000000e+03 2.981000000000000227e+02
1.888000000000000000e+03 3.598500000000000227e+02
1.904000000000000000e+03 4.487500000000000000e+02
1.952000000000000000e+03 4.929499999999999886e+02
1.720000000000000000e+03 5.190499999999999545e+02
1.808000000000000000e+03 5.305000000000000000e+02
1.880000000000000000e+03 5.562500000000000000e+02
1.632000000000000000e+03 5.700500000000000682e+02
1.792000000000000000e+03 6.021499999999999773e+02
1.952000000000000000e+03 6.170500000000000682e+02
1.640000000000000000e+03 6.528999999999999773e+02
1.936000000000000000e+03 6.641499999999999773e+02
1.920000000000000000e+03 7.387500000000000000e+02
1.968000000000000000e+03 8.416499999999999773e+02
1.816000000000000000e+03 8.978000000000000682e+02
1.784000000000000000e+03 9.202000000000000455e+02
1.720000000000000000e+03 9.401000000000000227e+02
1.768000000000000000e+03 9.473500000000000227e+02
1.960000000000000000e+03 9.960500000000000682e+02
1.832000000000000000e+03 1.073599999999999909e+03
1.840000000000000000e+03 1.076299999999999955e+03
1.912000000000000000e+03 1.109950000000000045e+03
1.920000000000000000e+03 1.168299999999999955e+03
1.672000000000000000e+03 1.216750000000000000e+03
1.760000000000000000e+03 1.227950000000000045e+03
1.888000000000000000e+03 1.270500000000000000e+03
1.736000000000000000e+03 1.283600000000000136e+03
1.624000000000000000e+03 1.322799999999999955e+03
1.952000000000000000e+03 1.339200000000000045e+03
1.808000000000000000e+03 1.351350000000000136e+03
1.688000000000000000e+03 1.351850000000000136e+03
1.752000000000000000e+03 1.403950000000000045e+03
1.952000000000000000e+03 1.429700000000000045e+03
1.640000000000000000e+03 1.488100000000000136e+03
1.752000000000000000e+03 1.509850000000000136e+03
1.736000000000000000e+03 1.583400000000000091e+03
1.752000000000000000e+03 1.588600000000000136e+03
1.912000000000000000e+03 1.588799999999999955e+03
1.952000000000000000e+03 1.714250000000000000e+03
1.848000000000000000e+03 1.790750000000000000e+03
1.912000000000000000e+03 1.805299999999999955e+03
1.880000000000000000e+03 1.821400000000000091e+03
1.904000000000000000e+03 1.840450000000000045e+03
1.640000000000000000e+03 1.896250000000000000e+03
1.832000000000000000e+03 2.047250000000000000e+03
1.704000000000000000e+03 2.102250000000000000e+03
1.704000000000000000e+03 2.213650000000000091e+03
1.744000000000000000e+03 2.275900000000000091e+03
1.992000000000000000e+03 2.279750000000000000e+03
1.704000000000000000e+03 2.297750000000000000e+03
1.640000000000000000e+03 2.344150000000000091e+03
1.720000000000000000e+03 2.356200000000000273e+03
1.856000000000000000e+03 2.390150000000000091e+03
1.936000000000000000e+03 2.406700000000000273e+03
1.776000000000000000e+03 2.422500000000000000e+03
1.720000000000000000e+03 2.432599999999999909e+03
1.664000000000000000e+03 2.461650000000000091e+03
1.760000000000000000e+03 2.517250000000000000e+03
2.000000000000000000e+03 2.629300000000000182e+03
1.712000000000000000e+03 2.640200000000000273e+03
1.920000000000000000e+03 2.706000000000000000e+03
1.952000000000000000e+03 2.760150000000000091e+03
1.792000000000000000e+03 2.776900000000000091e+03
1.800000000000000000e+03 2.787500000000000000e+03
1.672000000000000000e+03 2.823349999999999909e+03
1.816000000000000000e+03 2.823800000000000182e+03
1.984000000000000000e+03 2.840099999999999909e+03
1.752000000000000000e+03 2.896099999999999909e+03
1.992000000000000000e+03 2.929400000000000091e+03
1.768000000000000000e+03 2.965200000000000273e+03
1.920000000000000000e+03 2.975599999999999909e+03
1.712000000000000000e+03 3.024400000000000091e+03
1.832000000000000000e+03 3.035900000000000091e+03
1.736000000000000000e+03 3.083900000000000091e+03
1.744000000000000000e+03 3.099800000000000182e+03
1.720000000000000000e+03 3.132700000000000273e+03
1.920000000000000000e+03 3.237450000000000273e+03
1.888000000000000000e+03 3.259650000000000091e+03
1.880000000000000000e+03 3.279550000000000182e+03
1.848000000000000000e+03 3.283099999999999909e+03
1.672000000000000000e+03 3.324750000000000000e+03
1.776000000000000000e+03 3.368500000000000000e+03
1.720000000000000000e+03 3.434349999999999909e+03
1.640000000000000000e+03 3.447150000000000091e+03
1.984000000000000000e+03 3.479700000000000273e+03
1.856000000000000000e+03 3.507950000000000273e+03
1.656000000000000000e+03 3.510900000000000091e+03
1.976000000000000000e+03 3.541500000000000000e+03
1.968000000000000000e+03 3.576500000000000000e+03
1.872000000000000000e+03 3.581200000000000273e+03
1.768000000000000000e+03 3.675950000000000273e+03
1.816000000000000000e+03 3.681450000000000273e+03
2.000000000000000000e+03 3.687950000000000273e+03
1.632000000000000000e+03 3.718300000000000182e+03
1.952000000000000000e+03 3.792650000000000091e+03
1.928000000000000000e+03 3.844800000000000182e+03
1.704000000000000000e+03 3.850200000000000273e+03
1.720000000000000000e+03 3.875349999999999909e+03
1.672000000000000000e+03 3.880650000000000091e+03
1.648000000000000000e+03 3.897000000000000000e+03
1.624000000000000000e+03 3.903700000000000273e+03
1.776000000000000000e+03 3.903950000000000273e+03
1.768000000000000000e+03 3.909550000000000182e+03
1.864000000000000000e+03 4.012300000000000182e+03
1.608000000000000000e+03 4.065950000000000273e+03
1.840000000000000000e+03 4.066250000000000000e+03
1.824000000000000000e+03 4.103500000000000000e+03
1.720000000000000000e+03 4.117250000000000000e+03
1.744000000000000000e+03 4.155199999999999818e+03
1.776000000000000000e+03 4.168449999999999818e+03
1.768000000000000000e+03 4.174250000000000000e+03
1.840000000000000000e+03 4.293899999999999636e+03
